Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Greens,7.0,233.667865617,20909.6520106,Social,77.889288539,No,268.453498585,Yes,Female,By_16:00,0.575489624171,0.578251248458,4.41189767327,2.33443710487,8.10155473882,4.89722775994,4530.0,92.1037806431,485.508196658,3655.55137916,58065.8748826,No,72067.2809024,22.0342505354,269.663133709,50.6955441786,6154.63055765,70.0,30-45,3.0,782.531198025,13.0,Public_or_other,Public_Sector,637.45694235,0.0,Yes
Purples,4.0,391.586357399,53602.4619066,Social,130.5287858,No,410.656251632,Yes,Male,By_16:00,0.00338043714873,0.585257966304,1.33351994213,6.57790858531,0.241779335774,7.18933125492,4623.0,28.4831368132,380.708059391,4867.97863511,47775.6974988,No,168638.557005,19.5117415776,157.371450525,50.0370196998,17178.2927081,70.0,45_and_up,2.0,608.439758393,10.0,Public_or_other,Student_or_Unemployed,449.473759555,0.0,Yes
Browns,10.0,574.149010964,63518.5827293,Education,191.383003655,,331.892495761,Yes,Female,After_16:00,0.276908091502,0.762137150625,1.28775677877,6.769836077,1.46460532211,1.74194478197,5513.0,31.1390362447,379.583476399,4078.09191041,45943.1691192,No,110152.628743,19.4829021555,217.702135486,97.3333792295,36828.8370915,100.0,Below_30,1.0,590.777825712,10.0,Car,Industry_or_other,431.926894754,0.0,Yes
Browns,6.0,288.879177163,31025.1463602,Healthcare,96.2930590544,No,322.195043598,Yes,Male,After_16:00,0.885261053452,0.534806650365,0.803398669232,1.23873246368,7.54288312746,8.07843388291,8372.0,97.5805318216,405.361427145,4032.67329027,47700.6763882,No,103809.646119,20.1335895246,214.639120437,76.5382883139,9378.64628111,80.0,Below_30,2.0,609.967538256,8.0,Foot_or_bicycle,Student_or_Unemployed,425.845498931,0.0,Yes
Purples,1.0,467.445772809,56785.3330045,Financial,155.815257603,No,364.440131718,Yes,Male,After_16:00,0.153521123109,0.266395659186,7.83413301921,9.42378012696,5.65613784129,5.67132275552,3248.0,24.7294862056,453.691854619,4551.78502642,53740.5583608,No,132816.609607,21.3000435356,143.663938163,27.153994469,24444.2097595,60.0,Below_30,1.0,689.325981287,12.0,Motorcycle_or_truck,Student_or_Unemployed,489.118597916,1.0,No
Greys,10.0,158.96376387,22620.4369787,Foreign_Affairs,52.9879212901,No,426.897987842,Yes,Male,After_16:00,0.66274076025,0.569081572816,6.80248783436,1.46260885755,8.70484499959,7.26732724579,7953.0,3.83644504473,475.616388763,5220.21265595,55242.0647232,Maybe,182241.892024,21.8086310612,102.78858723,71.5540118283,2870.70772393,40.0,45_and_up,2.0,686.733414515,8.0,Motorcycle_or_truck,Public_Sector,431.977731689,1.0,Yes
Oranges,4.0,257.764918113,41291.2554109,Other,85.921639371,No,480.568756755,Yes,Male,By_16:00,0.23170094681,0.897936810507,8.63535137847,1.40358505305,1.25374966767,9.99995939666,5152.0,83.5563346278,357.285885724,5520.259339,49187.6075792,Maybe,230946.329969,,149.658714249,87.8622207791,7478.44975157,50.0,Below_30,2.0,639.941734924,8.0,Car,Hightech,540.655124193,4.0,No
Yellows,9.0,1008.14052134,179010.078933,Financial,336.046840447,Yes,532.693831298,No,Male,After_16:00,0.395215899218,0.281613902189,0.610964379739,9.95807130123,1.98399784509,5.22907978855,4086.0,66.5403239429,252.500984292,5831.94028156,43276.8853969,Yes,283762.717903,15.8902795536,272.651472319,69.2519452889,113273.525815,60.0,45_and_up,3.0,585.324867285,8.0,Motorcycle_or_truck,Student_or_Unemployed,609.609196585,0.0,No
Greens,6.0,214.655323414,22071.7538532,Social,71.5517744712,No,308.472487459,Yes,Female,By_16:00,0.0758348053787,0.992307791254,5.96530845156,8.56134881033,9.5332622272,1.12651215168,9092.0,62.1837506304,,4080.10685936,59729.151664,No,95155.275519,22.308989049,235.970828968,89.7876006318,5201.20820445,70.0,30-45,2.0,797.67870681,11.0,Foot_or_bicycle,Student_or_Unemployed,637.819129831,3.0,No
Greens,7.0,170.953848525,13743.158727,Education,56.984616175,No,241.173138462,Yes,Male,After_16:00,0.275350371841,0.752461252967,5.63920722809,3.19055014988,7.75198222836,2.88846208714,8481.0,51.4058040921,477.854836852,3367.44105833,56171.6394475,No,58164.4827157,21.8598910531,279.037451756,24.1338588297,3314.23109678,100.0,Below_30,3.0,755.128170177,15.0,Motorcycle_or_truck,Services_or_Retail,601.883006327,0.0,No
Blues,8.0,1754.75133754,304576.417287,Education,584.917112514,Yes,,No,Female,After_16:00,0.588136648061,0.0709349990357,8.11252601678,0.528011939023,1.04788934579,6.60374843283,3154.0,24.2245865753,593.979876746,6395.1320309,59537.5842951,Yes,271146.431266,24.3717023769,374.867737696,99.3600110523,342722.945624,100.0,45_and_up,1.0,655.501465842,16.0,Foot_or_bicycle,Hightech,137.695707992,0.0,
Greys,8.0,337.061265856,50884.4043637,Military,112.353755285,No,452.894558215,Yes,Female,After_16:00,0.59232980269,0.896764894947,2.61520416243,1.32982088253,1.90806844272,8.84322100086,4334.0,30.6320217904,505.362998119,5539.67157839,56881.9098586,Maybe,205113.480861,22.4802802055,128.473623121,71.0301132873,12745.720082,30.0,Below_30,2.0,690.413165419,6.0,Car,Hightech,380.594022581,9.0,Yes
Pinks,3.0,891.090767261,210879.444773,Social,297.030255754,No,709.959476143,No,Male,By_16:00,0.460644645384,0.0151734852698,0.495774545707,4.17581900721,2.15589284664,1.7277431814,7820.0,18.5710534686,646.988137383,8393.57103619,75634.1701259,No,504042.457765,25.4359614991,256.642314938,15.1986801066,88534.0030888,70.0,45_and_up,2.0,909.933272146,8.0,Motorcycle_or_truck,Public_Sector,513.296001775,0.0,No
Pinks,6.0,830.218559283,191139.016741,Education,276.739519761,No,690.682042471,No,Male,After_16:00,0.014231383102,0.462238943437,7.78130637715,0.0412675342523,3.84859431302,2.95747166267,7652.0,65.2117955033,648.451974028,8203.72437277,75402.3855752,No,477041.683792,25.4647201836,241.972682494,96.4816212887,76871.5013172,100.0,Below_30,0.0,908.862653283,9.0,Motorcycle_or_truck,Hightech,512.375344822,1.0,No
Greens,7.0,96.9191544706,9605.80478311,Environment,32.3063848235,No,297.334562056,Yes,Female,By_16:00,0.774982782314,0.830723973457,6.44266577205,0.00404592137784,3.21647559293,6.26192772994,3143.0,80.6906630052,523.895708046,4021.13703665,60868.2005884,No,88407.8417929,22.8887681636,229.23700463,49.2811692413,1086.00888519,90.0,45_and_up,3.0,803.453862789,15.0,Public_or_other,Hightech,604.428538683,0.0,Yes
Reds,4.0,112.081318082,18308.1584153,Other,37.3604393607,No,490.041303811,Yes,Male,After_16:00,0.281961391913,0.5241959095,0.261223362759,9.42217484117,6.54056892032,,4707.0,34.8429315025,423.043408457,5746.49985503,54039.1010066,Maybe,240140.479441,20.5680190698,79.203748857,75.7080878364,1443.16286858,50.0,45_and_up,,687.676375499,9.0,Motorcycle_or_truck,Industry_or_other,515.866355012,0.0,Yes
Greys,9.0,166.363062683,28225.8447552,Foreign_Affairs,55.4543542276,No,508.992398313,No,Male,After_16:00,0.235352046322,0.0708631570451,,2.44284010725,1.58848014195,0.966373458505,8765.0,11.4442873979,415.407170694,5920.73832452,51525.9617453,,259073.26154,20.381539949,117.358677684,73.3318577753,3140.63975703,40.0,30-45,2.0,634.342156901,9.0,Foot_or_bicycle,Hightech,419.15292689,0.0,Yes
Oranges,9.0,167.160644745,19820.9324163,Other,55.7202149152,No,355.722468882,Yes,Female,After_16:00,0.414609380998,0.198053091532,6.05753847864,7.02416625572,3.88127412181,1.30751529476,9285.0,11.8720866041,474.284916034,4505.79452089,55566.9942265,Maybe,126538.474868,21.7780833875,146.589412621,11.0456503229,3170.46256511,50.0,Below_30,2.0,714.1008229,9.0,Car,Hightech,503.344303163,0.0,No
Browns,2.0,571.258623791,92292.2446031,Environment,190.419541264,No,484.678431586,Yes,Female,After_16:00,0.325610253494,0.461138473358,7.49724205816,4.41486021969,7.48149386141,0.995000880212,4557.0,57.3374842526,453.032293194,5752.84890225,,No,234913.182045,21.2845552736,56.0046438568,61.2513891188,36460.0212364,90.0,Below_30,1.0,693.007856724,9.0,Car,Hightech,473.62189938,0.0,No
Pinks,4.0,77.9506804117,17610.3483711,Education,25.9835601372,No,677.749633925,No,Female,After_16:00,0.265247838804,0.339193673106,6.90912418766,5.50956447609,7.26430373034,5.94537674449,4707.0,16.0338940797,639.433692129,8056.36372351,74058.3760644,No,459344.566286,25.2870261622,225.971317588,5.09181485977,711.128957543,100.0,30-45,2.0,890.698697556,9.0,Car,Public_Sector,494.866822495,0.0,Yes
Greens,5.0,683.27604263,66700.6608652,Education,227.758680877,No,292.856722775,,Male,By_16:00,0.206800701562,0.141110424651,9.46049659513,1.75720043946,4.6219872986,6.18919334607,7137.0,45.9921285044,481.065001398,3890.69723055,58060.8872421,No,85765.0600746,21.9331940537,247.789260854,51.6691179248,,100.0,45_and_up,1.0,779.572930994,13.0,Motorcycle_or_truck,Student_or_Unemployed,634.657514916,0.0,Yes
Greens,4.0,226.703902177,24175.7686456,Environment,75.5679673922,No,319.920853767,Yes,Male,After_16:00,0.651510525728,0.621740118135,6.14668434486,7.96143890126,7.15802670922,4.94952433044,5254.0,7.0355117321,518.524822839,4236.25818335,62482.9658427,No,102349.352675,22.7711401304,252.917572279,76.6758106183,,90.0,30-45,3.0,836.975849879,15.0,Public_or_other,Public_Sector,676.622847894,0.0,Yes
Greens,10.0,632.52683522,63800.2346601,Environment,210.842278407,No,302.596970315,Yes,Male,After_16:00,0.543996172259,0.885804234771,5.73431425029,7.62765045278,8.80954339635,5.9932131134,4521.0,75.1003199257,519.054268541,4064.07824023,62036.506616,No,91564.9264436,22.7827625309,260.026401754,54.801681987,44675.3086421,90.0,Below_30,4.0,831.495856922,12.0,Foot_or_bicycle,Hightech,668.174636407,0.0,No
Browns,8.0,324.448610922,56106.8934543,Healthcare,108.149536974,No,518.789955316,No,Female,By_16:00,0.614104116336,,1.85895170085,5.6743946136,6.43123328919,6.14908180898,7720.0,91.5007308358,465.170824853,6118.24120287,56905.4178168,No,269143.017737,21.5678191956,48.0717749924,93.2487021433,11814.4718847,80.0,Below_30,3.0,706.887576772,7.0,Motorcycle_or_truck,Public_Sector,472.709677746,0.0,No
Browns,5.0,311.596775506,34698.6926962,Education,103.865591835,No,334.073027295,Yes,Male,By_16:00,0.905066242674,0.998256866354,0.513168720063,7.59080599528,9.48235820979,7.62512094574,5614.0,69.5590909105,372.559940081,4085.85015311,44644.406335,No,111604.787566,19.3018118342,232.637721975,58.517720364,10901.9267591,100.0,45_and_up,3.0,567.849719769,10.0,Car,Public_Sector,398.276941933,,Yes
Pinks,2.0,257.506560621,61754.2856799,Healthcare,85.8355202071,No,719.449075755,No,Male,After_16:00,0.365791212302,0.413979556412,9.5701404498,5.31816178234,2.43072216865,8.51240195101,4556.0,10.3424196132,663.404150433,8521.29905841,77369.2767823,No,517606.972604,25.7566331347,274.709056387,67.4126350321,7463.57204942,80.0,45_and_up,1.0,931.319739917,7.0,Car,Services_or_Retail,524.622193903,0.0,No
Browns,7.0,571.999910003,62392.0012521,Education,190.666636668,No,327.230827283,Yes,Female,After_16:00,0.844754658872,0.141724276124,5.74236278655,4.98911015689,0.327611544635,,4697.0,74.4142755168,396.848265273,4066.00480338,46994.0655124,No,107080.014324,19.9210508075,216.167857303,4.86053961795,36554.4329748,100.0,30-45,2.0,600.392613359,10.0,Public_or_other,Industry_or_other,421.012183771,1.0,No
Browns,7.0,199.970554966,34677.4194087,Financial,66.6568516555,No,520.23788324,No,Female,After_16:00,0.952661800198,0.469271665672,4.72264687298,9.39833048265,1.33624803741,8.81220873212,9864.0,31.2126091681,440.293336341,6082.96550508,54420.6362315,No,270647.455158,20.9831679291,80.3796477158,90.7582452754,4519.79272428,60.0,30-45,3.0,673.355732534,6.0,Foot_or_bicycle,Industry_or_other,450.135883006,0.0,Yes
Browns,4.0,140.704080645,14715.3981606,Healthcare,46.9013602151,No,313.75205523,Yes,Male,By_16:00,0.333035467425,0.955047059804,2.47305789962,8.09470698005,,8.90964057064,3216.0,30.4359571775,377.484358125,3892.48926855,45014.5002854,No,98440.3521611,19.4289566916,239.576268724,22.2727425164,2256.63895024,80.0,30-45,1.0,577.240838628,8.0,Motorcycle_or_truck,Student_or_Unemployed,412.259421585,2.0,Yes
Browns,5.0,810.195032617,92300.4755924,Education,270.065010872,No,341.771321262,Yes,Female,After_16:00,0.187944873935,0.614460061537,9.62714387337,4.03385380283,9.74355973303,0.357123301364,8375.0,6.5569168888,378.915981265,4175.54517515,45597.8008094,No,116807.636037,19.4657643381,217.838993933,65.0375165045,73215.1751084,100.0,30-45,3.0,581.166946715,10.0,Car,Student_or_Unemployed,411.9308629,1.0,Yes
Whites,7.0,319.215564017,55968.3836196,Environment,106.405188006,No,525.992995911,No,Male,By_16:00,0.620223558974,0.475209285971,,1.33905500174,6.53402556665,0.398688979913,9535.0,98.0051040882,,6049.40139333,50922.2044921,No,276668.631748,19.8679570442,118.479728889,94.7458925657,11438.4692225,90.0,Below_30,3.0,633.98027527,9.0,Car,Hightech,452.237660561,2.0,Yes
Purples,9.0,457.191225864,56310.526841,Healthcare,152.397075288,No,369.498736997,Yes,Male,By_16:00,0.940824680263,0.711212241789,9.5743936114,0.157314829994,6.28968458623,9.4323076983,4942.0,11.7965991609,413.145763983,4521.27889794,50880.9793293,No,136529.316643,20.3259874049,156.775522011,42.1925937757,23387.2656316,80.0,30-45,1.0,659.821054364,12.0,Foot_or_bicycle,Public_Sector,502.079986158,0.0,Yes
Pinks,2.0,188.986505986,21162.3580107,Environment,62.9955019953,No,335.934429291,Yes,Female,By_16:00,0.475068181753,0.108725413214,5.03682286246,6.26831793226,4.86955349799,4.82345226686,3996.0,23.3281755354,414.435214033,4188.21472097,52263.1951732,No,112851.940783,20.3576819416,202.595760314,14.0489062527,4041.42877364,90.0,45_and_up,3.0,697.834978006,10.0,Foot_or_bicycle,Services_or_Retail,582.499684894,0.0,Yes
Browns,9.0,481.715954548,48293.409912,Financial,160.571984849,No,300.758628333,Yes,Male,After_16:00,0.825242990395,0.400552113308,2.99103788799,8.67808577139,2.24117983133,0.681572435424,3343.0,88.2720626425,374.957474103,3757.50123153,44275.8268236,No,90455.7525167,19.363818686,256.178967881,49.732363387,25953.9343033,60.0,45_and_up,2.0,566.80568113,,Car,Student_or_Unemployed,398.536183208,0.0,Yes
Purples,3.0,435.884241337,67396.2860126,Social,145.294747112,No,463.859068218,Yes,Male,By_16:00,0.264369466109,0.253872800618,9.079622766,7.87309939042,8.96463625832,0.0619119801559,9292.0,69.0836100839,421.785776452,5482.16223509,55871.6363039,No,215165.235168,20.5374238027,147.134462509,25.8583659539,21265.8582856,70.0,Below_30,3.0,735.627236674,10.0,Car,Student_or_Unemployed,619.268262092,0.0,Yes
Purples,10.0,928.998052862,132280.505142,Environment,309.666017621,No,427.171525499,Yes,Male,After_16:00,0.0236924290657,0.308890430955,0.307609201409,9.85521538882,3.19316210225,0.587728132959,6155.0,65.8011543332,398.883110779,5069.48147655,51638.5411222,No,182475.512197,19.9720582509,131.501047619,95.4272047151,96212.7084867,90.0,Below_30,0.0,672.711437608,13.0,Car,Services_or_Retail,541.998970715,,No
Greens,6.0,463.472229882,42921.1835638,Healthcare,154.490743294,No,277.823658872,Yes,Female,After_16:00,,0.446047885343,7.55468687974,7.30325744255,6.26376378583,0.886362451129,7929.0,26.0374431266,547.116167027,3872.46892278,63584.2273397,No,77185.9854292,23.3905144669,275.629505644,90.0586115196,24031.8805068,80.0,30-45,2.0,848.272389619,13.0,Car,Student_or_Unemployed,656.170946815,,No
Blues,7.0,1640.81144415,207071.684109,Healthcare,546.937148048,Yes,378.602340045,Yes,Male,By_16:00,0.287369846832,0.870574555825,5.33119936008,1.41079806956,2.51436012331,7.46375038754,6251.0,68.2718606433,127.253418107,4040.53023666,21025.1403949,Yes,143339.731887,11.2806656766,498.737378438,76.4572265558,299697.181063,80.0,45_and_up,0.0,248.228031293,10.0,Car,Hightech,191.679441984,2.0,No
Yellows,3.0,1182.30757046,42004.3216391,Social,394.102523487,Yes,106.582219437,Yes,Male,After_16:00,0.972947601695,0.505339129595,5.98134881817,1.01724413224,9.31522104191,5.50026821205,5032.0,59.2775365105,564.6523206,2195.12683557,56396.1044909,Yes,11359.7695002,23.7624140314,408.89948398,73.4211425763,155720.901542,70.0,30-45,1.0,723.454465103,13.0,Car,Student_or_Unemployed,409.218309239,3.0,No
Pinks,,227.493932042,22104.4791435,Social,75.8313106807,No,291.495411923,Yes,Male,By_16:00,0.314316986129,0.987472565845,8.53372022742,3.82951057516,1.9718166138,6.38006724417,9424.0,41.5205856785,334.97125645,3584.89663213,41158.9790856,No,84969.5751719,18.3022199869,281.067073763,19.837911264,5836.21899024,70.0,45_and_up,2.0,535.098814757,6.0,Public_or_other,Industry_or_other,408.95028552,1.0,Yes
Purples,4.0,103.425223743,13867.293044,Social,34.4750745809,No,,Yes,Female,By_16:00,0.266282444354,0.51322070905,4.3607725529,4.20908791944,0.25983407395,4.01741998503,4814.0,7.40516986698,456.705050807,4935.82142707,58635.0963726,No,161797.928712,21.3706586423,195.358188476,74.519084557,1233.00584194,70.0,,2.0,783.010681911,9.0,Motorcycle_or_truck,Student_or_Unemployed,663.504045861,1.0,Yes
Reds,9.0,351.267872698,42781.0309483,Other,117.089290899,No,365.370996952,Yes,Male,By_16:00,0.172408798244,0.219389839796,2.71206429927,4.63955406798,6.44592882367,7.24672640208,4069.0,21.2616404984,427.807413905,4509.32479733,51070.1615402,Maybe,133495.965414,20.6835058417,157.332667198,1.06421404053,13836.9913342,50.0,Below_30,1.0,652.743369592,10.0,Public_or_other,Student_or_Unemployed,462.359194763,1.0,No
Greens,8.0,130.795928981,12028.4901308,Social,43.5986429937,No,275.891388007,Yes,Male,After_16:00,0.105413411977,0.853936014697,2.84795427229,1.234424219,7.0158314053,6.10930170864,9679.0,89.0974650392,523.764516681,3806.44291343,62430.0855418,No,76116.0579765,22.8859021382,293.896754026,9.42498662043,1954.44031389,70.0,30-45,2.0,843.298304057,13.0,Public_or_other,Services_or_Retail,688.642200486,0.0,Yes
Purples,2.0,260.488587796,36036.3231365,Financial,86.8295292652,No,415.023822442,Yes,Male,By_16:00,0.889949536882,0.976587229641,0.984771586955,7.07570628496,2.34170828713,3.87084846385,,24.4362941943,426.954103366,5004.14643115,56050.2296417,No,172244.773194,20.662867743,183.37328542,68.6048882082,7636.19668168,60.0,45_and_up,3.0,748.337083771,9.0,Car,Hightech,645.152016996,1.0,No
Purples,9.0,515.199430897,62325.2757608,Environment,171.733143632,No,362.919320304,Yes,Female,By_16:00,0.890507063828,0.255644237623,9.60129371146,4.68198212329,4.70679630525,0.248513778206,6675.0,41.3366518915,441.427256669,4512.04771638,53754.2749102,No,131710.43305,21.0101703151,152.787531449,32.3370398954,29674.0057655,90.0,Below_30,4.0,700.325722413,11.0,Foot_or_bicycle,Student_or_Unemployed,533.498518761,1.0,No
Pinks,3.0,376.376691929,88228.2429571,Environment,125.45889731,No,703.244208654,No,Female,After_16:00,0.552796415752,0.987434180919,5.27891864534,,7.10752515588,8.38227965403,9833.0,6.79931037594,648.283240302,8329.00856715,75145.0489635,No,494552.417006,25.4614068799,251.699321771,76.1982530123,15875.3938115,90.0,45_and_up,,900.023645663,8.0,Car,Services_or_Retail,492.488617051,1.0,Yes
Purples,7.0,500.227844131,69773.3098696,Healthcare,166.74261471,No,418.44917684,Yes,Male,By_16:00,0.0240529298317,0.709910919424,2.944544286,0.210018770304,2.71872891812,1.601257578,8024.0,48.7030603457,508.273059329,5201.03788705,59680.6749559,No,175099.713598,22.5449120497,83.8411823924,83.6477065459,27979.8421751,80.0,45_and_up,3.0,758.099240717,12.0,Foot_or_bicycle,Public_Sector,517.617139273,0.0,Yes
Browns,10.0,68.2053609631,10746.9976503,Healthcare,22.735120321,No,472.704674467,Yes,Male,After_16:00,0.469981261995,0.903468854725,5.31017296482,3.81481689867,9.93353837635,8.18173755659,6360.0,60.3943826864,444.639322966,5616.32539061,54228.9472026,No,223449.709263,21.0864725112,72.5787727543,47.391863144,549.620816332,80.0,Below_30,0.0,678.355029841,8.0,Public_or_other,Public_Sector,461.818343449,0.0,No
Purples,5.0,81.6676890532,12820.3215581,Education,27.2225630177,No,470.944692085,Yes,Male,After_16:00,0.864849342033,0.654178785393,1.87638806645,5.14111923752,9.71245916793,1.52847104473,4429.0,17.0781763969,385.243470136,5479.93386112,49768.0538004,No,221788.903003,19.6276200833,120.833657941,8.19367507938,778.290500272,100.0,Below_30,2.0,631.694384158,16.0,Motorcycle_or_truck,Student_or_Unemployed,475.761583654,0.0,Yes
