"Vote","Occupation_Satisfaction","Avg_monthly_expense_when_under_age_21","AVG_lottary_expanses","Most_Important_Issue","Avg_Satisfaction_with_previous_vote","Looking_at_poles_results","Garden_sqr_meter_per_person_in_residancy_area","Married","Gender","Voting_Time","Financial_balance_score_(0-1)","%Of_Household_Income","Avg_government_satisfaction","Avg_education_importance","Avg_environmental_importance","Avg_Residancy_Altitude","Yearly_ExpensesK","%Time_invested_in_work","Yearly_IncomeK","Avg_monthly_expense_on_pets_or_plants","Avg_monthly_household_cost","Will_vote_only_large_party","Phone_minutes_10_years","Avg_size_per_room","Weighted_education_rank","%_satisfaction_financial_policy","Avg_monthly_income_all_years","Last_school_grades","Age_group","Number_of_differnt_parties_voted_for","Political_interest_Total_Score","Number_of_valued_Kneset_members","Main_transportation","Occupation","Overall_happiness_score","Num_of_kids_born_last_10_years","Financial_agenda_matters"
"Browns",2,496.743769032132,82473.5133207276,"Environment",165.581256344044,"No",498.084838475706,"Yes","Male","By_16:00",0.581803329056129,0.397151173558086,7.80850460985675,1.7304196418263,2.29412995977327,1.94367801537737,6655,6.55418836977333,466.042694205103,5912.93377316726,56565.1434810299,"No",248088.50631937,21.5880220077038,45.2285431861991,5.76037846039981,27592.7337088161,90,"30-45",1,704.340075817699,8,"Motorcycle_or_truck","Services_or_Retail",470.186334371071,0,"No"
"Greens",10,103.885829880734,9481.99754154825,"Financial",34.6286099602446,"No",273.819756335413,"Yes","Male","By_16:00",0.340487979119644,0.648597463965416,5.23565241601318,6.88598217442632,8.43696061288938,7.41688371868804,6201,35.8007708098739,458.104621329354,3654.40680601284,55832.9030985759,"No",74977.2589595852,21.4033787362966,265.072280138803,NA,1243.769237739,60,"Below_30",3,755.536950797908,8,"Motorcycle_or_truck","Student_or_Unemployed",631.721631935896,1,"No"
"Purples",7,644.088580948213,96647.9824324122,"Financial",214.696193649404,"No",450.161601794566,"Yes","Male","After_16:00",0.13645303552039,0.12468798039481,9.93737769080326,7.428521476686,6.23163942247629,7.71327632945031,5436,94.3879639729857,432.197081383903,5366.01018071346,55293.6531925635,"No",202645.467730249,20.7893501914779,108.221263105858,52.7449361747131,46319.151761192,60,"30-45",1,718.018304106352,12,"Motorcycle_or_truck","Public_Sector",568.049541362767,3,"Yes"
"Purples",10,443.050429454426,55904.6423888431,"Social",147.683476484809,"No",378.543651053568,"Yes","Male","After_16:00",0.505075048422441,0.360590256983414,3.62811505561695,4.06494650291279,6.15821599261835,5.81896332325414,3818,8.22520253714174,345.88358121246,4477.2036729606,46351.1017097581,"No",143295.295752965,18.5979456180638,198.879862176122,95.2995789935812,21968.0927031238,70,"Below_30",2,615.349004388977,10,"Public_or_other","Public_Sector",532.398832384814,2,"Yes"
"Greens",8,324.755506913672,31662.2343076296,"Social",108.251835637891,"No",292.486812080876,"Yes","Female","After_16:00",0.314104798715562,0.725818425882608,9.17193531990051,3.35484221111983,0.405341600999236,3.02829274907708,7016,35.6720307841897,517.269014968088,3959.40615074493,61982.2500953829,"No",85548.5352412335,22.7435488648559,274.91718731019,4.65240404009819,11836.7117546108,70,"Below_30",0,834.539774952432,13,NA,"Services_or_Retail",679.497960546131,0,"No"
"Yellows",7,-86.9915605706693,-18383.122950501,"Education",-28.9971868568898,"Yes",633.962288867106,"No","Female","After_16:00",0.183816733770072,0.601305559976026,1.30974292289466,4.06365782022476,6.54192606452852,6.73342682188377,9588,53.6067087203264,296.318993349936,6932.26087537093,48827.9460322989,"Yes",401908.183705619,17.2139185936827,273.37371741871,51.0683503234759,821.83965875649,100,"Below_30",2,NA,15,"Motorcycle_or_truck","Public_Sector",623.698593633183,0,"No"
"Whites",8,376.539463177293,35198.5425835312,"Environment",125.513154392431,"No",280.437080510932,"Yes","Male","After_16:00",0.662466833135113,0.542615735670552,8.91235833521932,2.41670010844246,5.50568170379847,8.52998348884284,9580,19.1262191161513,287.610136433522,3379.59107797636,39438.5843374267,"No",78644.9561254947,16.9590723930739,305.560387945388,56.3607898540795,15889.0650799307,90,"Below_30",5,540.422027668636,10,"Motorcycle_or_truck","Student_or_Unemployed",507.058393654747,0,"Yes"
"Browns",3,121.70376078665,19825.8810545483,"Financial",40.5679202622166,"No",488.708342118621,"Yes","Male","By_16:00",0.232542160665616,0.649615813279524,5.73101202491671,6.46887634182349,3.92101348843426,6.97808860102668,5557,55.1409144187346,483.395697604009,5853.87481639423,58060.4653626217,"No",238835.843656331,21.9862615649866,27.1191034943424,1.55414545442909,1696.32407466378,60,"Below_30",2,724.813217235567,NA,"Motorcycle_or_truck","Public_Sector",481.772510360194,0,"No"
"Blues",3,1034.67352209546,94821.1050523123,"Environment",344.89117403182,"Yes",274.930506176316,"Yes","Male","After_16:00",0.789686192991212,0.350992701249197,7.50199777306989,0.747418741229922,9.80144310742617,0.651125274598598,8917,94.1575311822817,679.51467378185,4108.33440932686,73391.8647086566,"Yes",75586.7832263654,26.0675022543751,313.544853354537,32.7672626357526,119304.813099079,90,"30-45",1,951.162174436759,15,"Public_or_other","Hightech",624.211834830923,0,"Yes"
"Greys",4,754.247622376394,133800.262736378,"Foreign_Affairs",251.415874125465,"No",532.187011666605,"No","Female","By_16:00",0.394836719613522,0.431664420990273,3.24575343402103,9.29175404831767,7.03571662073955,5.73633168591186,9641,77.2911007283255,390.222464536704,6102.31504573946,50504.9665583271,"Maybe",283223.015386631,19.7540493199927,126.839630740657,77.4295246694237,63471.357636397,40,"30-45",3,627.027401794445,6,"Motorcycle_or_truck","Public_Sector",445.216965089501,0,"Yes"
"Pinks",2,358.823231038003,85672.1841338766,"Environment",119.607743679334,"No",716.276233448245,"No","Female","After_16:00",0.778190423967317,0.671108289854601,8.14359159907326,5.32721950672567,4.6132987854071,5.75497863581404,6862,18.1571702705696,676.908826674218,8516.57998783088,78547.4810865453,"No",513051.642602804,26.0174715657425,281.152773502039,27.0811849739403,14435.6200917406,90,"Below_30",3,946.455980047005,10,"Car","Hightech",531.220825390769,0,"No"
"Greys",7,151.324560465131,26578.6541741634,"Foreign_Affairs",50.4415201550437,"No",526.920166015372,"No","Male","By_16:00",0.511117977555841,0.689195003127679,7.80970058171079,0.581691968254745,8.84378399001434,8.82503804750741,3355,50.0045076711103,494.390104902694,6257.98186995911,NA,"Maybe",277644.861353668,22.2348848637157,84.8818263596431,81.7452533403412,2604.78847570672,40,"Below_30",2,707.491030791231,NA,"Car","Industry_or_other",419.695839554537,1,"No"
"Reds",3,243.97727775228,41450.3504536573,"Foreign_Affairs",81.3257592507602,"No",509.68292009238,"No","Female","By_16:00",0.587745249271393,0.30637794570066,2.94268200173974,NA,2.23935289308429,0.84760585334152,9992,25.8880578679964,421.620973204117,5940.07114733203,52967.6825759133,"Maybe",259776.679033895,20.5334111438922,88.6571310814063,97.7945669088513,6705.20487696336,40,"45_and_up",2,660.283582632367,10,"Car","Student_or_Unemployed",459.712829478847,0,"Yes"
"Greens",3,189.023484717408,NA,"Environment",63.0078282391359,"No",331.49728291854,"Yes","Male","After_16:00",0.538968608248979,0.73170487745665,9.20402250951156,9.70475984970108,8.51656281156465,2.25731318350881,5285,55.744686583057,495.841831793541,4306.65649277248,60257.5963038289,"No",109890.448582375,22.2675061871225,225.772131553437,40.4739088378847,4042.99424765159,90,"30-45",2,804.511636704528,11,"Car","Public_Sector",650.208519596976,6,"Yes"
"Browns",8,378.083773356043,NA,"Healthcare",126.027924452014,"No",275.499082796464,"Yes","Female","By_16:00",0.468788070138544,0.133860192494467,7.68997935112566,7.41433923132718,5.73281002463773,6.52473234804347,5607,60.515317809768,364.615802259425,3484.22243248349,43454.9832837166,"No",75899.7446216931,19.0949156127862,274.841220030969,70.2158463653177,16019.0656661347,80,"Below_30",2,564.448362822317,7,"Foot_or_bicycle","Industry_or_other",417.488465018376,0,"No"
"Browns",2,201.527203456273,21730.552189082,"Education",67.1757344854242,"No",323.488121946729,"Yes","Male","By_16:00",0.104681890225038,0.924412769265473,2.91464817710221,5.17211759462953,5.46382252592593,1.64376533590257,3175,93.9187889918685,360.232625255221,3955.34646997774,43609.1444306253,"No",104644.565040622,18.9797951847543,NA,25.5260552046821,4589.75503814164,100,"30-45",2,558.541573557268,9,"Foot_or_bicycle","Public_Sector",403.966797265792,0,"Yes"
"Greens",1,299.67549807055,26285.8663056343,"Social",99.8918326901835,"No",263.143298082842,"Yes","Female","By_16:00",0.438618305372074,0.43096297676675,6.14227407611907,0.602765763178468,1.54389768838882,8.89581546187401,7455,17.3019081354141,520.244365321728,3671.92171147188,61423.6885433703,"No",69244.3953259155,22.808865936774,290.259548125238,56.7628774093464,10088.2700708938,70,"45_and_up",1,827.8104162114,12,"Motorcycle_or_truck","Industry_or_other",666.552315227122,0,"Yes"
"Yellows",8,-416.852602108367,-74199.1592309533,"Environment",-138.950867369456,"Yes",533.995653540366,"No","Female","After_16:00",0.685685477452353,0.0903371497988701,6.51497014099732,5.76656004646793,1.42991375178099,5.55408949730918,8225,66.0432989476249,584.115832844182,6508.18820109203,71106.598917767,"Yes",285151.358000003,24.1684884269617,188.466001177798,62.1962652774528,19178.3926753546,90,"30-45",1,911.699601436544,11,"Car","Public_Sector",665.191573045488,0,"No"
"Browns",6,842.910172836327,87269.2194436573,"Education",280.970057612109,"No",310.599713668195,"Yes","Male","By_16:00",0.476603196468204,0.712601061211899,8.95395697792992,9.88363042473793,6.60141423810273,4.60383895086125,8085,45.3306678216904,339.014127666777,3784.0253920155,41358.5783351661,"No",96472.1821307648,18.4123362902913,272.049912034066,54.3405553558841,79235.1433321639,100,"45_and_up",2,530.895577342236,10,"Foot_or_bicycle","Public_Sector",389.445782150636,0,"Yes"
"Reds",9,516.232340083285,61880.0574198849,"Foreign_Affairs",172.077446694428,"No",359.605855436536,"Yes","Male","By_16:00",0.893264693440869,0.477485194569454,0.60465813614428,9.50547848595306,9.51598768820986,5.39899575058371,3235,27.1740681957453,408.662795722088,4413.38414580954,49592.7060801325,"Maybe",129316.371264243,20.2154098578804,170.339851396995,22.7600395446643,29792.7251075682,40,"30-45",5,638.24368604015,6,"Foot_or_bicycle","Services_or_Retail",468.973168693234,0,"Yes"
"Pinks",3,263.374094084693,27806.6801208745,"Healthcare",87.7913646948978,"No",316.735936586831,"Yes","Male","After_16:00",0.563630026066676,0.984441602835432,8.67543241474777,6.6577332210727,5.64017033670098,6.85166554758325,3720,65.9301264211535,450.734482056071,4068.82832998046,51238.9534819956,"No",100321.653525537,21.2305082853914,203.724621295276,6.59672876354307,7805.11507968745,80,"30-45",4,650.284279585969,9,"Foot_or_bicycle","Student_or_Unemployed",425.899304153645,0,"Yes"
"Greys",3,NA,55738.2309273135,"Military",140.549713819145,"No",396.57306594758,"Yes","Female","By_16:00",0.652749883709475,0.623350313631818,5.06988667882979,9.6065970393829,4.57019282970577,6.17981673451141,3999,91.2604005308822,537.950442011832,5041.63154349947,59707.4846153286,"Maybe",157270.196635064,23.1937586865914,129.609612257284,64.5421104971319,19904.7717684628,30,"30-45",2,739.675902954823,7,"Foot_or_bicycle","Public_Sector",431.726397098831,0,"No"
"Blues",10,1626.62631994258,382117.680769801,"Education",542.208773314194,"Yes",704.74271088265,"No","Male","By_16:00",0.648060398874804,0.0831431176047772,5.21349769085646,4.51286958530545,7.65007260721177,7.75748162297532,4102,82.0502420887351,522.70187106793,8092.83085096236,59578.1965376765,"Yes",496662.288542227,22.862674188903,322.883506449228,92.3996518133208,294542.562632197,100,"45_and_up",NA,666.589015206729,16,"Public_or_other","Student_or_Unemployed",251.366120314654,0,"No"
"Oranges",4,64.6370237591438,10268.4430352653,"Military",21.5456745863813,"No",476.589535133692,"Yes","Female","By_16:00",0.455004998482764,0.953262712340802,8.47470264183357,4.4935900834389,5.52039571572095,NA,5332,29.9862972460687,335.895468181555,5437.68628770003,44227.9454632765,"Maybe",227137.584998949,18.3274512189108,192.384683999647,5.83738754503429,495.761767968617,30,"30-45",1,551.145003387189,5,"Foot_or_bicycle","Public_Sector",402.360257020839,1,"No"
"Blues",2,1816.53247663562,119236.752327818,"Education",605.510825545206,"Yes",196.919274268063,"Yes","Female","By_16:00",0.928920270642266,0.274049416650087,5.98808012437075,6.54897663276643,7.83924121875316,2.96889041783288,8303,38.398873177357,1.58987560006661,1972.37249388076,3730.01238848303,"Yes",38777.2005782606,1.26090269254475,761.116460206757,79.398087086156,367258.870677982,100,"Below_30",0,26.6705258564452,13,"Foot_or_bicycle","Public_Sector",11.095420779158,0,"No"
"Purples",2,181.351642654239,24319.0182867967,"Healthcare",60.4505475514129,"No",402.296079553515,"Yes","Female","After_16:00",0.863505697110668,0.494119039503857,6.04557027341798,8.86149890255183,6.50562771363184,1.56062079593539,8580,20.2889039646834,500.733206519178,5024.4272085735,59495.8522623516,"No",161842.135624128,22.377068765126,108.748758146263,58.4763862192631,3724.71924681705,80,"45_and_up",2,764.762589222777,10,"Motorcycle_or_truck","Industry_or_other",547.746190800331,0,"No"
"Purples",7,213.548228255593,27311.2080756702,"Education",71.1827427518644,"No",383.677377687935,"Yes","Male","After_16:00",0.675499384524301,0.654538075672463,3.03127133054659,9.76217152783647,2.86515258252621,4.74112829659134,5019,16.7885849718004,319.086880123526,4474.9475371264,42629.2046573492,"No",147208.33014949,17.8630031104382,218.77252561178,46.4069085661322,5148.16560842997,100,"30-45",3,555.540252201103,16,"Public_or_other",NA,459.988644642271,0,"Yes"
"Greens",3,390.89855318047,37772.1063059665,"Environment",130.299517726823,"No",289.886769843284,"Yes","Male","By_16:00",0.379524138523266,0.450374774634838,9.129446123261,4.75269701564685,5.73049978585914,4.65730816591531,9511,38.5868614772335,497.306434529418,3893.48056749168,59300.4629408378,"No",84034.3393301732,22.3003684841623,249.357823751009,77.9853656655177,17118.2638375696,NA,"45_and_up",3,793.692143955338,15,"Motorcycle_or_truck","Student_or_Unemployed",634.255351789067,1,"No"
"Yellows",7,1486.7715200181,131285.634869933,"Financial",495.590506672698,"Yes",264.907485317586,"Yes","Male","After_16:00",0.934613088844344,0.605986529029906,9.67777480371296,5.56417557178065,2.15146750910208,7.13408011710271,3601,67.3961767926812,324.732627160592,3298.54010749704,38848.7341796634,"Yes",70175.975777287,18.0203392631935,323.335603091735,91.646822122857,246115.540810775,60,"45_and_up",3,500.634825072314,8,"Motorcycle_or_truck","Industry_or_other",363.769424192044,0,"Yes"
"Browns",6,38.5797708915298,3942.00126318697,"Financial",12.8599236305099,"No",306.533800390123,"Yes","Female","By_16:00",0.220739861950278,0.0542797537054867,8.67814549943432,2.23582650767639,8.2010920275934,1.11635191831738,4564,76.0060888249427,392.49235344257,3850.32271078637,46055.3938829688,"No",93962.970781612,19.8114197735188,238.685220688238,94.9055584147573,188.237559413058,60,"Below_30",2,589.221085114089,6,"Motorcycle_or_truck","Hightech",410.649173953526,0,"Yes"
"Yellows",5,-20.1711198614767,-3752.32796585383,"Education",-6.72370662049224,"Yes",558.074314905061,"No","Male","By_16:00",0.635940222535282,0.0146215986460447,7.9022033396177,6.25006559770554,1.54656568309292,4.09879495855421,8226,47.0785901648924,325.797204411836,6232.33755787429,50908.0700982213,"Yes",311446.940956754,18.049853307211,248.679542752774,86.9315401418135,48.4845240979589,100,"30-45",3,682.87340224134,12,NA,"Student_or_Unemployed",667.696973560363,0,"No"
"Greens",3,1004.53543285833,103002.591048972,"Social",334.845144286109,"No",307.612616777149,"Yes","Male","After_16:00",0.911510783014819,0.215423468034714,8.21718431310728,5.02516971435398,6.08424973906949,7.83821209566668,4585,13.6938348412514,528.627427955683,4133.38102368286,63239.3545011979,"No",94625.5220004851,22.9918991811395,267.381097302564,6.32198376115412,112466.115796271,70,"30-45",5,848.259550740693,11,"Car","Hightech",683.467207805726,1,"No"
"Pinks",4,NA,151397.025698319,"Financial",216.215997629926,"No",700.211951742115,"No","Male","After_16:00",0.0335878483019769,0.328457413706928,3.59489283524454,9.39453711733222,0.316278315149248,5.95963698346168,7996,9.19551497790962,630.713671750566,8263.54686092228,72972.8256985969,"No",490296.777362502,25.114013453659,242.20051335111,98.2513872906566,46975.573628734,60,"Below_30",2,868.361951465714,5,"Car","Hightech",461.396903431986,0,"Yes"
"Browns",2,450.256591119153,69922.5473970099,"Healthcare",150.085530373051,"No",465.884667384066,"Yes","Male","After_16:00",0.0988627171609551,0.837507739663124,5.94073430635035,0.869974184315652,0.448086925316602,6.02144945180044,9510,18.5258547309786,480.801885561922,5620.4504449645,56965.2059650632,"No",217048.523303562,21.9271951138745,55.9365027416553,50.6801832467318,22685.751957733,80,"Below_30",3,709.33224580023,8,"Public_or_other","Hightech",460.044164112187,0,"No"
"Purples",2,171.706585053628,19621.7495870002,"Healthcare",57.2355283512093,"No",342.824643228539,"Yes","Female","By_16:00",0.387979032006115,0.551695376401767,2.05434636445716,9.79123149067163,1.54636566294357,7.22950252937153,4683,73.0329747777432,423.174806248207,4274.5960447818,52957.1515733982,"No",117528.736004775,20.5712130475625,191.214565847799,22.0892168581486,3343.14123399329,NA,"Below_30",0,703.729966873554,10,"Public_or_other","Hightech",577.180353854629,0,"No"
"Reds",2,122.628817520999,17813.4735199072,"Other",40.8762725069998,"No",435.790066642127,"Yes","Female","By_16:00",NA,0.85706908069551,0.28528542490676,1.39488113112748,4.9359521525912,8.35129865445197,4863,37.2180465376005,365.428931721866,5088.758529865,47186.6172296863,"Maybe",189912.98218395,19.1161955347257,154.791535686271,42.2580923652276,1721.74592657351,50,"45_and_up",2,601.679644323042,9,"Foot_or_bicycle","Industry_or_other",458.4291982183,0,"Yes"
